slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
archie-rose-distilling-co,Archie Rose Distilling Co.,Australia,au-abr,52653075097,ARCHIE ROSE AND CO PTY LTD,self,abr-bulk-name,medium,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'ARCHIE ROSE AND CO PTY LTD'; ABN CAN from 2024; Australian Private Company; main business location NSW 2035 (state agrees); ACN 653075097; GST NON; ABR record updated 2024
archie-rose-distilling-co,Archie Rose Distilling Co.,Australia,au-asic,632014049,ARD OPERATION PTY LIMITED,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 17632014049 (ARD OPERATION PTY LIMITED); ASIC status REGD; APTY/LMSH/PROP; registered 04/03/2019; state of registration n/a; ABN 17632014049
granddad-jacks-craft-distillery,Granddad Jacks Craft Distillery,Australia,au-abr,70623116432,GRANDDAD JACKS CRAFT DISTILLERY PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'GRANDDAD JACKS CRAFT DISTILLERY PTY LTD'; ABN ACT from 2017; Australian Private Company; main business location QLD 4220 (postcode agrees); ACN 623116432; GST ACT; ABR record updated 2018
granddad-jacks-craft-distillery,Granddad Jacks Craft Distillery,Australia,au-abr,13666069790,GRANDDAD JACK'S NEWCASTLE PTY LTD,self,abr-bulk-name,medium,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 0.67 via entity name 'GRANDDAD JACK'S NEWCASTLE PTY LTD'; ABN ACT from 2023; Australian Private Company; main business location QLD 4220 (postcode agrees); ACN 666069790; GST ACT; ABR record updated 2023
granddad-jacks-craft-distillery,Granddad Jacks Craft Distillery,Australia,au-asic,623116432,GRANDDAD JACKS CRAFT DISTILLERY PTY LTD,self,asic-bulk-name,high,,https://data.gov.au/data/dataset/asic-companies,name jaccard 1.00 on 'GRANDDAD JACKS CRAFT DISTILLERY PTY LTD'; ASIC status REGD; APTY/LMSH/PROP; registered 28/11/2017; state of registration n/a; ABN 70623116432
granddad-jacks-craft-distillery,Granddad Jacks Craft Distillery,Australia,au-asic,666069790,GRANDDAD JACK'S NEWCASTLE PTY LTD,self,abr-acn-link,medium,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 13666069790 (GRANDDAD JACK'S NEWCASTLE PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 27/02/2023; state of registration n/a; ABN 13666069790
big-river-distilling-co,Big River Distilling Co,Australia,au-abr,95619584226,BIG RIVER DISTILLING CO. PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'BIG RIVER DISTILLING CO. PTY LTD'; ABN ACT from 2017; Australian Private Company; main business location ACT 2602 (state agrees); ACN 619584226; GST ACT; ABR record updated 2024
big-river-distilling-co,Big River Distilling Co,Australia,au-asic,619584226,BIG RIVER DISTILLING CO. PTY LTD,self,asic-bulk-name,high,,https://data.gov.au/data/dataset/asic-companies,name jaccard 1.00 on 'BIG RIVER DISTILLING CO. PTY LTD'; ASIC status REGD; APTY/LMSH/PROP; registered 07/06/2017; state of registration n/a; ABN 95619584226
big-river-distilling-co,Big River Distilling Co,Australia,au-asic,644706098,PLENTY PROVISIONS PTY LTD,self,asic-bulk-name,medium,,https://data.gov.au/data/dataset/asic-companies,"name jaccard 1.00 on 'BIG RIVER FARM PTY LTD'; ASIC status REGD; APTY/LMSH/PROP; registered 29/09/2020; state of registration n/a; ABN 32644706098; FORMER name, current name PLENTY PROVISIONS PTY LTD"
jimmyrum,JimmyRum,Australia,au-abr,57614284150,JIMMYRUM PTY LTD,self,lcv-licensee+abr-bulk,high,,https://data.gov.au/data/dataset/abn-bulk-extract,"licensee of LCV producer's licence 32812039 ('JIMMYRUM', DROMANA), name jaccard 1.00; name jaccard 1.00 via licensee legal name; ABN ACT from 2016; Australian Private Company; main business location VIC 3936 (postcode agrees); ACN 614284150; GST ACT; ABR record updated 2019"
jimmyrum,JimmyRum,Australia,au-asic,614284150,JIMMYRUM PTY LTD,self,lcv-licensee+abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 57614284150 (JIMMYRUM PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 17/08/2016; state of registration n/a; ABN 57614284150
earp-bros-distillery,Earp Bros Distillery,Australia,au-abr,91000343117,EARP BROTHERS HARDWARE PTY. LIMITED,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via business name 'EARP BROS'; ABN ACT from 2000; Australian Private Company; main business location NSW 2294 (postcode agrees); ACN 000343117; GST ACT; ABR record updated 2023
earp-bros-distillery,Earp Bros Distillery,Australia,au-asic,000343117,EARP BROTHERS HARDWARE PTY. LIMITED,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 91000343117 (EARP BROTHERS HARDWARE PTY. LIMITED); ASIC status REGD; APTY/LMSH/PROP; registered 08/11/1960; state of registration NSW; ABN 91000343117
adams-distillery,Adams Distillery,Australia,au-abr,58607996216,ADAMS DISTILLERY PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'ADAMS DISTILLERY PTY LTD'; ABN ACT from 2015; Australian Private Company; main business location TAS 7300 (postcode agrees); ACN 607996216; GST ACT; ABR record updated 2025
adams-distillery,Adams Distillery,Australia,au-asic,607996216,ADAMS DISTILLERY PTY LTD,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 58607996216 (ADAMS DISTILLERY PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 02/09/2015; state of registration n/a; ABN 58607996216
adams-distillery,Adams Distillery,Australia,au-asic,634726319,PACIFIC TRADING ALLIANCE PTY LTD,self,asic-bulk-name,medium,,https://data.gov.au/data/dataset/asic-companies,"name jaccard 1.00 on 'ADAM'S BEVERAGES COMPANY PTY LTD'; ASIC status REGD; APTY/LMSH/PROP; registered 08/07/2019; state of registration n/a; ABN 87634726319; FORMER name, current name PACIFIC TRADING ALLIANCE PTY LTD"
twisted-snake-twisted-distillery,Twisted Snake Twisted distillery,Australia,au-abr,60638836101,TWISTED SNAKE PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'TWISTED SNAKE PTY LTD'; ABN ACT from 2020; Australian Private Company; main business location VIC 3453 (state agrees); ACN 638836101; GST ACT; ABR record updated 2025
twisted-snake-twisted-distillery,Twisted Snake Twisted distillery,Australia,au-asic,638836101,TWISTED SNAKE PTY LTD,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 60638836101 (TWISTED SNAKE PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 02/02/2020; state of registration n/a; ABN 60638836101
