slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
distillerie-pellet-sarl,Distillerie Pellet Sàrl,Switzerland,ch-bazg-lohnbrennerei,,Distillerie Pellet Sàrl,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 1358 Valeyres-Rances VD (location agrees); name jaccard 1.00; contract distiller, not a register number"
ernst-zuber-ag-spezialitatenbrennerei,Ernst Zuber AG Spezialitätenbrennerei,Switzerland,ch-bazg-lohnbrennerei,,Ernst Zuber AG,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 4422 Arisdorf BL (location agrees); name jaccard 1.00; contract distiller, not a register number"
gagygnole,Gagygnole,Switzerland,ch-bazg-lohnbrennerei,,Gagygnole SA,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 2748 Souboz BE (location agrees); name jaccard 1.00; contract distiller, not a register number"
hecht-distillerie-ag,Hecht Distillerie AG,Switzerland,ch-bazg-lohnbrennerei,,"Hecht Distillerie AG, Sempach",self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 6204 Sempach LU (location agrees); name jaccard 0.50; contract distiller, not a register number"
humbel-spezialitatenbrennerei-ag-spirituosen,Humbel Spezialitätenbrennerei AG - Spirituosen,Switzerland,ch-bazg-lohnbrennerei,,Spezialitätenbrennerei AG Humbel,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 5608 Stetten AG AG (location agrees); name jaccard 1.00; contract distiller, not a register number"
kasers-schloss,Käsers Schloss,Switzerland,ch-bazg-lohnbrennerei,,Käsers Schloss AG,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 5077 Elfingen AG (location agrees); name jaccard 1.00; contract distiller, not a register number"
lohnbrennerei-keiser-gmbh,Lohnbrennerei Keiser GmbH,Switzerland,ch-bazg-lohnbrennerei,,Lohnbrennerei Keiser GmbH,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 6340 Baar ZG (location agrees); name jaccard 1.00; contract distiller, not a register number"
manufaktur-distillerie-seetal-gmbh,Manufaktur Distillerie Seetal GmbH,Switzerland,ch-bazg-lohnbrennerei,,Distillerie Seetal GmbH,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 6276 Hohenrain LU; name jaccard 1.00; contract distiller, not a register number"
maygreen-distillery,Maygreen Distillery,Switzerland,ch-bazg-lohnbrennerei,,Maygreen GmbH,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 5607 Hägglingen AG (location agrees); name jaccard 1.00; contract distiller, not a register number"
schnaps-brennerei-stahli-gmbh,Schnaps-Brennerei Stähli GmbH,Switzerland,ch-bazg-lohnbrennerei,,Schnaps-Brennerei Stähli GmbH,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 3646 Einigen BE; name jaccard 1.00; contract distiller, not a register number"
spezialitatenbrennerei-zurcher,Spezialitätenbrennerei Zürcher,Switzerland,ch-bazg-lohnbrennerei,,Zürcher Spezialitäten-Brennerei,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 2562 Port BE (location agrees); name jaccard 1.00; contract distiller, not a register number"
toggenburg-distillery,Toggenburg Distillery,Switzerland,ch-bazg-lohnbrennerei,,Toggenburg Distillery GmbH,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 9652 Neu St. Johann SG (location agrees); name jaccard 1.00; contract distiller, not a register number"
weinbau-brennerei-hazeraj,Weinbau + Brennerei Hazeraj,Switzerland,ch-bazg-lohnbrennerei,,Brennerei und Weinbau Hazeraj GmbH,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 2514 Ligerz BE (location agrees); name jaccard 1.00; contract distiller, not a register number"
zogg-mosterei-brennerei-ag,Zogg Mosterei-Brennerei AG,Switzerland,ch-bazg-lohnbrennerei,,Zogg Mosterei-Brennerei AG,self,bazg-list-name,low,,https://www.bazg.admin.ch/dam/de/sd-web/7m2WSkYkaDRN/Adressliste%20Lohnbrenner_07_2026_DE.pdf,"no register number read; BAZG Liste der Lohnbrennereien, Stand 01.07.2026; 9472 Grabs SG (location agrees); name jaccard 1.00; contract distiller, not a register number"
