slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
mad-laboratory-distilling,Mad Laboratory Distilling,Canada,bc-lcrb,306508,1492213 B.C. LTD.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Mad Laboratory Distilling', 119 - 618 East Kent Avenue S., VANCOUVER (city agrees); name jaccard 1.00"
manns-distillery,Manns Distillery,Canada,on-agco,MFD1194435,Manns Distillery Ltd.,self,agco-licence-name,medium,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Manns Distillery', 581 WEST ST, BRANTFORD; issued 2025-06-17, expires 2027-04-13"
mariana-distillery-brewery,Mariana | Distillery & Brewery,Canada,qc-racj,DI123,DISTILLERIE MARIANA INC.,self,racj-permit-name,high,,https://www.donneesquebec.ca/recherche/dataset/racj-alcool-fabricant,"Distillateur; establishment 120-280, RUE ST-GEORGES, TROIS-RIVIÈRES; NEQ 1174772328"
maverick-distillery-outlet,Maverick Distillery Outlet,Canada,on-agco,MFD1218681,Maverick Distillery Ltd.,self,agco-licence-name,low,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'MAVERICK DISTILLERY LIMITED', 2140 WINSTON PARK DR UNIT 9, OAKVILLE; issued 2025-08-26, expires 2027-08-17"
menaud-brewery-distillery,Menaud - Brewery & Distillery,Canada,qc-racj,DI056,MENAUD INC.,self,racj-permit-name,high,,https://www.donneesquebec.ca/recherche/dataset/racj-alcool-fabricant,"Distillateur; establishment 1, RUE DE LA RIVIÈRE, CLERMONT; NEQ 1172912397"
merridale-cidery-distillery,Merridale Cidery & Distillery,Canada,bc-lcrb,302715,Merridale Ciderworks Corp.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Merridale Artisan Distillery', 1230 Merridale Rd., COBBLE HILL (city agrees); name jaccard 1.00"
microdistillerie-la-ponce,Microdistillerie La Ponce,Canada,qc-racj,DI098,MICRODISTILLERIE LA PONCE INC.,self,racj-permit-name,medium,,https://www.donneesquebec.ca/recherche/dataset/racj-alcool-fabricant,"Distillateur; establishment 179A, BOUL. BÉGIN, SAINTE-CLAIRE; NEQ 1176270636"
miellerie-king-distillery-meadery,Miellerie King - Distillery & Meadery,Canada,qc-racj,AH028,LA MIELLERIE INC.,self,racj-permit-name,high,,https://www.donneesquebec.ca/recherche/dataset/racj-alcool-fabricant,"Production artisanale d'hydromel; establishment 15, RUE LAJEUNESSE - LOCAL 700, KINGSEY FALLS; NEQ 1172001142"
misguided-spirits-craft-distillery,Misguided Spirits Craft Distillery,Canada,bc-lcrb,308614,"Bellaart, Darrell Thomas",self,lcrb-establishment-name,medium,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Misguided Spirits Craft Distillery', #18 - 1343 Alberni Highway, ERRINGTON; name jaccard 1.00"
monashee-spirits,Monashee Spirits,Canada,bc-lcrb,307278,Monashee Spirits Craft Distillery Ltd.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Monashee Spirits Craft Distillery', 307 Mackenzie Avenue, REVELSTOKE (city agrees); name jaccard 1.00"
montis-distilling,Montis Distilling,Canada,bc-lcrb,308303,Montis Distilling Ltd.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Montis Distilling', 1062 Millar Creek Road, WHISTLER (city agrees); name jaccard 1.00"
murphy-s-law-distillery-ltd,Murphy's Law Distillery Ltd.,Canada,on-agco,MFD74814,Murphy's Law Distillery Ltd.,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'MURPHY'S LAW DISTILLERY LTD.', 90 EARL MARTIN DR UNIT 2, ELMIRA; issued 2025-07-03, expires 2027-02-13"
nb-distillers,NB Distillers,Canada,on-agco,MFD1195489,Canadiana Organic Dist Corp.,self,agco-licence-name,medium,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Expired; premises 'NB Distillers', 36 DARTE DR UNIT 1, WELLAND; issued 2022-06-23, expires 2024-04-25"
niagara-distillery,Niagara Distillery,Canada,on-agco,MFD1167544,2234685 Ontario Inc.,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Niagara Distillery', 4915-B,CLIFTON HILL,, NIAGARA FALLS; issued 2025-05-12, expires 2027-04-30"
niagara-distillery,Niagara Distillery,Canada,on-agco,MFD1467900,Spirit in Niagara Distillery Corp.,self,agco-licence-name,medium,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Spirit in Niagara', 458 LAKESHORE RD, NIAGARA ON THE LAKE; issued 2025-05-02, expires 2027-08-20"
nickel-9-distillery-distillery-in-toronto,Nickel 9 Distillery | Distillery in Toronto,Canada,on-agco,MFD1275275,Nickel 9 Distillery Inc.,self,agco-licence-name,medium,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'NICKEL 9 DISTILLERY', 90 CAWTHRA AVE SUITE 100, TORONTO; issued 2026-08-13, expires 2028-08-12"
