slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
jausenstation-langwies,Jausenstation Langwies,Italy,it-registro-imprese,02821830219,Langwies KG,self,own-website-vat,high,,http://www.jausenstation-langwies.com/it/impressum,P.IVA/codice fiscale 02821830219 read from the distillery's own website (http://www.jausenstation-langwies.com/it/impressum); legal name on the site matches the pin (jaccard 0.50); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
bodegues-suau,Bodegues Suau,Spain,es-rmc,A07061906,"Responsable: BODEGAS Y DESTILERIAS DE MALLORCA, S.A",operator,own-website-vat,medium,,http://www.bodegassuau.com/en/contact-us,NIF A07061906 read from the distillery's own website (http://www.bodegassuau.com/en/contact-us); legal name on the site is a drinks company but differs from the pin name (jaccard 0.00); checksum valid; not yet checked against the register (RMC/BORME by hand)
enoteca-monferrina-mazzetti-d-altavilla,Enoteca Monferrina Mazzetti d'Altavilla,Italy,it-registro-imprese,00156630063,Mazzetti D’Altavilla srl,self,own-website-vat,high,,https://www.mazzetti.it,P.IVA/codice fiscale 00156630063 read from the distillery's own website (https://www.mazzetti.it); legal name on the site matches the pin (jaccard 0.50); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
pallini,Pallini,Italy,it-registro-imprese,01786991008,Pallini S.p.A,self,own-website-vat,high,,https://www.pallini.com,P.IVA/codice fiscale 01786991008 read from the distillery's own website (https://www.pallini.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
destileria-rutaplata,Destilería RutaPlata,Spain,es-rmc,E10429173,"DESTILADOS Y CERVEZAS DE EXTREMADURA, C.B",operator,own-website-vat,medium,,https://cervezacerex.com/privacidad-cookies,NIF E10429173 read from the distillery's own website (https://cervezacerex.com/privacidad-cookies); legal name on the site is a drinks company but differs from the pin name (jaccard 0.00); checksum valid; not yet checked against the register (RMC/BORME by hand)
grupo-picuezo,Grupo Picuezo,Spain,es-rmc,B71352355,GRUPO DE BEBIDAS PICUEZO S.L,self,own-website-vat,high,,https://destileriaspicuezo.com/politica-de-privacidad/,NIF B71352355 read from the distillery's own website (https://destileriaspicuezo.com/politica-de-privacidad/); legal name on the site matches the pin (jaccard 0.67); checksum valid; not yet checked against the register (RMC/BORME by hand)
bunker-distillery,Bunker Distillery,Spain,es-rmc,B72433717,Bunker Distillery,self,own-website-vat,high,,http://www.bunkerdistillery.com/policies/legal-notice,"NIF B72433717 read from the distillery's own website (http://www.bunkerdistillery.com/policies/legal-notice); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (RMC/BORME by hand)"
adegas-moure-destileria,ADEGAS MOURE - DESTILERIA,Spain,es-rmc,A27045632,Denominación Social: Adegas Moure S.A,self,own-website-vat,high,,https://www.adegasmoure.com/es/aviso-legal,NIF A27045632 read from the distillery's own website (https://www.adegasmoure.com/es/aviso-legal); legal name on the site matches the pin (jaccard 0.50); checksum valid; not yet checked against the register (RMC/BORME by hand)
distilleria-valverde-s-r-l,Distilleria Valverde s.r.l.,Italy,it-registro-imprese,00277310041,Valverde srl,self,own-website-vat,high,,http://www.distilleriavalverde.it,P.IVA/codice fiscale 00277310041 read from the distillery's own website (http://www.distilleriavalverde.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
mallorca-distillery,Mallorca Distillery,Spain,es-rmc,B16529216,Mallorca Distillery SL,self,own-website-vat,high,,http://www.mallorcadistillery.com,NIF B16529216 read from the distillery's own website (http://www.mallorcadistillery.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (RMC/BORME by hand)
distillerie-berta,Distillerie Berta,Italy,it-registro-imprese,01283390050,DISTILLERIE BERTA S.R.L,self,own-website-vat,high,,http://www.distillerieberta.it,P.IVA/codice fiscale 01283390050 read from the distillery's own website (http://www.distillerieberta.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
beccaris-beccaris-distillery-elio-di-carlo-c-s,Beccaris Beccaris Distillery Elio di Carlo & C. S,Italy,it-registro-imprese,01084610052,Beccaris Beccaris Distillery Elio di Carlo & C. S,self,own-website-vat,medium,,http://www.distilleriabeccaris.it,P.IVA/codice fiscale 01084610052 read from the distillery's own website (http://www.distilleriabeccaris.it); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distillerie-subalpine-showroom,Distillerie Subalpine - Showroom,Italy,it-registro-imprese,11343860018,Distillerie Subalpine - Showroom,self,own-website-vat,medium,,https://affinitorino.it/pages/contatticotak,P.IVA/codice fiscale 11343860018 read from the distillery's own website (https://affinitorino.it/pages/contatticotak); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-la-cava,Distilleria La Cava,Italy,it-registro-imprese,12454120010,Distilleria La Cava & C. sas,self,own-website-vat,high,,https://distillerialacava.com,P.IVA/codice fiscale 12454120010 read from the distillery's own website (https://distillerialacava.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-marolo,Distilleria Marolo,Italy,it-registro-imprese,01905820047,Fratelli Marolo s.r.l,self,own-website-vat,high,,http://www.marolo.com,P.IVA/codice fiscale 01905820047 read from the distillery's own website (http://www.marolo.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-cortese,Distilleria Cortese,Italy,it-registro-imprese,00076500073,Distilleria Cortese,self,own-website-vat,medium,,http://www.distilleriecortese.it,P.IVA/codice fiscale 00076500073 read from the distillery's own website (http://www.distilleriecortese.it); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-revel-chion,Distilleria Revel Chion,Italy,it-registro-imprese,00477250013,Distilleria Revel Chion Srl,self,own-website-vat,high,,http://www.distilleria-revelchion.it,P.IVA/codice fiscale 00477250013 read from the distillery's own website (http://www.distilleria-revelchion.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-delaurenti,Distilleria Delaurenti,Italy,it-registro-imprese,13212840014,Distilleria Delaurenti,self,own-website-vat,medium,,https://distilleriadelaurenti.com,P.IVA/codice fiscale 13212840014 read from the distillery's own website (https://distilleriadelaurenti.com); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distillerie-francoli,Distillerie Francoli,Italy,it-registro-imprese,00121600035,Fratelli Francoli SpA,self,own-website-vat,high,,http://www.francoli.it,P.IVA/codice fiscale 00121600035 read from the distillery's own website (http://www.francoli.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
saint-bernard-distillery-alpine-spirits-store,Saint Bernard Distillery,Italy,it-registro-imprese,01249110071,SAINT BERNARD DISTILLERY SRL,self,own-website-vat,high,,https://saintbernarddistillery.com,P.IVA/codice fiscale 01249110071 read from the distillery's own website (https://saintbernarddistillery.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
altamura-distilleries,Altamura Distilleries,Italy,it-registro-imprese,05147350754,Altamura Distilleries srl,self,own-website-vat,high,,https://www.altamuradistilleries.com,P.IVA/codice fiscale 05147350754 read from the distillery's own website (https://www.altamuradistilleries.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
antica-distilleria-di-altavilla-museo-della-grappa,Antica Distilleria Di Altavilla-Museo della grappa,Italy,it-registro-imprese,02492690066,Antica Distilleria Di Altavilla-Museo della grappa,self,own-website-vat,medium,,http://www.grappaltavilla.com,P.IVA/codice fiscale 02492690066 read from the distillery's own website (http://www.grappaltavilla.com); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distillerie-franciacorta-s-p-a,Distillerie Franciacorta S.P.A.,Italy,it-registro-imprese,,Stock S.r.l.,operator,hand,medium,,https://www.registroimprese.it/,Distillerie Franciacorta S.p.A. is part of Stock Spirits Group since 2020; number not obtained from a free register
stock-s-r-l-distillerie-franciacorta-s-p-a,Stock S.r.l. - Distillerie Franciacorta S.p.A.,Italy,it-registro-imprese,,Stock S.r.l.,operator,hand,medium,,https://www.registroimprese.it/,Stock Spirits Group site at Gussago (BS): Distillerie Franciacorta S.p.A. was bought by Stock in 2020; P.IVA not read from a register (Registro Imprese free search does not return it)
25zero14-distillery,25ZERO14 Distillery,Italy,it-registro-imprese,04226430983,25ZERO14 Distillery,self,own-website-vat,high,,https://25zero14corporate.com,"P.IVA/codice fiscale 04226430983 read from the distillery's own website (https://25zero14corporate.com); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
sd-distillery-distillati-fuori-dalle-righe,Sd distillery distillati fuori dalle righe,Italy,it-registro-imprese,04372570988,Sd distillery distillati fuori dalle righe,self,own-website-vat,medium,,http://www.sddistillery.it,P.IVA/codice fiscale 04372570988 read from the distillery's own website (http://www.sddistillery.it); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
fratelli-branca-distillerie,FRATELLI BRANCA DISTILLERIE,Italy,it-registro-imprese,00720670157,Il titolare del trattamento è la società Fratelli Branca Distillerie S.p.A,self,own-website-vat,high,,https://www.fernetbranca.com/cookie-policy,P.IVA/codice fiscale 00720670157 read from the distillery's own website (https://www.fernetbranca.com/cookie-policy); legal name on the site matches the pin (jaccard 0.33); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-franceschini,Distilleria Franceschini,Italy,it-registro-imprese,00276600236,Distilleria Franceschini,self,own-website-vat,high,,https://www.distilleriafranceschini.it/privacy,"P.IVA/codice fiscale 00276600236 read from the distillery's own website (https://www.distilleriafranceschini.it/privacy); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distillerie-peroni-maddalena,Distillerie Peroni Maddalena,Italy,it-registro-imprese,04454160989,Distillerie Peroni Maddalena,self,own-website-vat,high,,https://distillerieperoni.it,"P.IVA/codice fiscale 04454160989 read from the distillery's own website (https://distillerieperoni.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
paolazzi-distillerie-srl,Paolazzi Distillerie SRL,Italy,it-registro-imprese,01385340227,Paolazzi Distillerie SRL,self,own-website-vat,high,,http://www.paolazzi.com,"P.IVA/codice fiscale 01385340227 read from the distillery's own website (http://www.paolazzi.com); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-invitti,Distilleria Invitti,Italy,it-registro-imprese,00983640145,INVITTI GRAPPA S.R.L,self,own-website-vat,high,,https://www.distilleriainvitti.it,P.IVA/codice fiscale 00983640145 read from the distillery's own website (https://www.distilleriainvitti.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
poli-distillerie,Poli Distillerie,Italy,it-registro-imprese,02813890247,POLI DISTILLERIE SRL,self,own-website-vat,high,,https://www.poligrappa.com,P.IVA/codice fiscale 02813890247 read from the distillery's own website (https://www.poligrappa.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distillerie-schenatti-della-morte-1923,DISTILLERIE SCHENATTI & DELLA MORTE 1923,Italy,it-registro-imprese,00649110145,Distillerie Schenatti & Della Morte 1923 s.r.l,self,own-website-vat,high,,http://www.schenatti.com,P.IVA/codice fiscale 00649110145 read from the distillery's own website (http://www.schenatti.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-fedrizzi,Distilleria Fedrizzi,Italy,it-registro-imprese,00689370229,Distilleria Fedrizzi,self,own-website-vat,high,,https://www.distilleriafedrizzi.it,"P.IVA/codice fiscale 00689370229 read from the distillery's own website (https://www.distilleriafedrizzi.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
brennerei-st-urban,Brennerei St. Urban,Italy,it-registro-imprese,01480430212,Brennerei St. Urban,self,own-website-vat,high,,https://www.st-urban.it/it/contatto-e-richiesta,"P.IVA/codice fiscale 01480430212 read from the distillery's own website (https://www.st-urban.it/it/contatto-e-richiesta); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distillerie-trentine-sas,Distillerie Trentine Sas,Italy,it-registro-imprese,00187650221,Distillerie Trentine SAS,self,own-website-vat,high,,http://www.distillerietrentine.it,P.IVA/codice fiscale 00187650221 read from the distillery's own website (http://www.distillerietrentine.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-g-bertagnolli-s-r-l,Distilleria G. Bertagnolli S.R.L.,Italy,it-registro-imprese,00122020225,Distilleria G. Bertagnolli S.R.L.,self,own-website-vat,high,,https://www.distilleriabertagnolli.it,"P.IVA/codice fiscale 00122020225 read from the distillery's own website (https://www.distilleriabertagnolli.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
borgo-vecchio-distilleria,Borgo Vecchio Distilleria,Italy,it-registro-imprese,02689380224,Borgo Vecchio Distilleria,self,own-website-vat,high,,https://www.borgo-vecchio.it,"P.IVA/codice fiscale 02689380224 read from the distillery's own website (https://www.borgo-vecchio.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-pilzer-srl,Distilleria Pilzer Srl,Italy,it-registro-imprese,00575680228,Distilleria Pilzer s.r.l,self,own-website-vat,high,,http://www.pilzer.it,P.IVA/codice fiscale 00575680228 read from the distillery's own website (http://www.pilzer.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
azienda-vitivinicola-e-distilleria-pisoni,Azienda Vitivinicola e Distilleria Pisoni,Italy,it-registro-imprese,00110120227,Azienda Vitivinicola e Distilleria Pisoni,self,own-website-vat,high,,http://www.pisoni.it,"P.IVA/codice fiscale 00110120227 read from the distillery's own website (http://www.pisoni.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-rossi-d-anaunia,Distilleria Rossi D'Anaunia,Italy,it-registro-imprese,00859790222,Distilleria Rossi D'Anaunia,self,own-website-vat,high,,http://www.rossidanaunia.it,"P.IVA/codice fiscale 00859790222 read from the distillery's own website (http://www.rossidanaunia.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-pezzi,Distilleria Pezzi,Italy,it-registro-imprese,01260520224,Distilleria Pezzi,self,own-website-vat,high,,http://www.distilleriapezzi.it,"P.IVA/codice fiscale 01260520224 read from the distillery's own website (http://www.distilleriapezzi.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-paolazzi-vittorio,Distilleria Paolazzi Vittorio,Italy,it-registro-imprese,00019510221,Distilleria Paolazzi Vittorio,self,own-website-vat,high,,https://www.grappapaolazzi.com/contatti,"P.IVA/codice fiscale 00019510221 read from the distillery's own website (https://www.grappapaolazzi.com/contatti); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
zona-b-distilleria-artigianale,Zona B Distilleria Artigianale,Italy,it-registro-imprese,04821310234,Zona B Distilleria Artigianale,self,own-website-vat,high,,http://www.zonab.it,"P.IVA/codice fiscale 04821310234 read from the distillery's own website (http://www.zonab.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-scaramellini-antonio-snc,Distilleria Scaramellini Antonio snc,Italy,it-registro-imprese,00326400231,Distilleria Scaramellini Antonio snc,self,own-website-vat,high,,http://www.distilleriascaramellini.com,P.IVA/codice fiscale 00326400231 read from the distillery's own website (http://www.distilleriascaramellini.com); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
bortolo-nardini-distillery,Bortolo Nardini Distillery,Italy,it-registro-imprese,04285140242,Distilleria Nardini S.p.A,self,own-website-vat,high,,http://www.nardini.it,P.IVA/codice fiscale 04285140242 read from the distillery's own website (http://www.nardini.it); legal name on the site matches the pin (jaccard 0.50); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-bergila,Distilleria (Bergila),Italy,it-registro-imprese,02718990217,Distilleria (Bergila),self,own-website-vat,high,,https://www.bergila.com/it/c/distilleria-orto,"P.IVA/codice fiscale 02718990217 read from the distillery's own website (https://www.bergila.com/it/c/distilleria-orto); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
andrea-da-ponte-distillery,Andrea Da Ponte - Distillery,Italy,it-registro-imprese,00701720260,Andrea Da Ponte - Distillery,self,own-website-vat,high,,http://daponte.it,"P.IVA/codice fiscale 00701720260 read from the distillery's own website (http://daponte.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-dissegna,Distilleria Dissegna,Italy,it-registro-imprese,05392730262,Distilleria Dissegna,self,own-website-vat,high,,https://www.distilleriadissegna.it,"P.IVA/codice fiscale 05392730262 read from the distillery's own website (https://www.distilleriadissegna.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
brotto-distillerie,Brotto Distillerie,Italy,it-registro-imprese,00433450269,BROTTO DISTILLERIE S.R.L,self,own-website-vat,high,,http://www.brotto.it,P.IVA/codice fiscale 00433450269 read from the distillery's own website (http://www.brotto.it); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-monte-grappa-srl,Distilleria Monte Grappa Srl,Italy,it-registro-imprese,00772280244,DISTILLERIA MONTE GRAPPA Srl,self,own-website-vat,high,,https://sites.google.com/view/distilleria-monte-grappa,P.IVA/codice fiscale 00772280244 read from the distillery's own website (https://sites.google.com/view/distilleria-monte-grappa); legal name on the site matches the pin (jaccard 1.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-nardini-1779-sede-di-monastier,Distilleria Nardini 1779 - Sede di Monastier,Italy,it-registro-imprese,04285140242,Distilleria Nardini S.p.A,self,own-website-vat,medium,,http://www.nardini.it,P.IVA/codice fiscale 04285140242 read from the distillery's own website (http://www.nardini.it); legal name on the site is a drinks company but differs from the pin name (jaccard 0.25); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
cavalin-distillerie,Cavalin Distillerie,Italy,it-registro-imprese,01512120229,Cavalin Distillerie,self,own-website-vat,high,,https://www.cavalin.it,"P.IVA/codice fiscale 01512120229 read from the distillery's own website (https://www.cavalin.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-rossi-d-asiago,Distilleria Rossi d'Asiago,Italy,it-registro-imprese,02305090249,ANTICHE DISTILLERIE RIUNITE S.R.L,operator,own-website-vat,medium,,https://www.rossidasiago.com,P.IVA/codice fiscale 02305090249 read from the distillery's own website (https://www.rossidasiago.com); legal name on the site is a drinks company but differs from the pin name (jaccard 0.00); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-giacomo-ceschia,Distilleria Giacomo Ceschia,Italy,it-registro-imprese,03710791009,MOLINARI ITALIA S.P.A,operator,own-website-vat,medium,,http://www.grappeceschia.it,P.IVA/codice fiscale 03710791009 read from the distillery's own website (http://www.grappeceschia.it); legal name on the site differs from the pin name (jaccard 0.00); may be the operator; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-mangilli-s-p-a,Distilleria Mangilli (S.P.A.),Italy,it-registro-imprese,00093830792,D.F.C. Srl,operator,own-website-vat,medium,,http://www.mangilli.it,P.IVA/codice fiscale 00093830792 read from the distillery's own website (http://www.mangilli.it); legal name on the site differs from the pin name (jaccard 0.00); may be the operator; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-casato-dei-capitani,Distilleria Casato dei Capitani,Italy,it-registro-imprese,02057960300,Distilleria Casato dei Capitani,self,own-website-vat,high,,https://www.casatodeicapitani.it/it,"P.IVA/codice fiscale 02057960300 read from the distillery's own website (https://www.casatodeicapitani.it/it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
distilleria-durbino-friulia-gruppo-caffo-1915,Distilleria Durbino Friulia - Gruppo CAFFO 1915,Italy,it-registro-imprese,,Distilleria F.lli Caffo S.r.l.,operator,hand,medium,,https://www.registroimprese.it/,Durbino/Friulia site is run by Gruppo Caffo 1915 (Limbadi VV); number not obtained from a free register
destillerie-unterthurner,Destillerie Unterthurner,Italy,it-registro-imprese,00918130212,Destillerie Unterthurner,self,own-website-vat,medium,,http://www.unterthurner.com,P.IVA/codice fiscale 00918130212 read from the distillery's own website (http://www.unterthurner.com); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-zu-plun,Distilleria Zu Plun,Italy,it-registro-imprese,01500230212,Distilleria Zu Plun,self,own-website-vat,medium,,http://www.zuplun.it,P.IVA/codice fiscale 01500230212 read from the distillery's own website (http://www.zuplun.it); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
pinus-alpium-distillery-thaler-georg-latschenol,Pinus Alpium Distillery - Thaler Georg Latschenöl,Italy,it-registro-imprese,03032050217,Thaler Georg & Co. KG,self,own-website-vat,medium,,https://www.pinusalpium.com,P.IVA/codice fiscale 03032050217 read from the distillery's own website (https://www.pinusalpium.com); legal name on the site differs from the pin name (jaccard 0.33); may be the operator; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
destillerie-verkostung-gaudenz,Destillerie Verkostung Gaudenz,Italy,it-registro-imprese,02896200215,Destillerie Verkostung Gaudenz,self,own-website-vat,medium,,https://www.hofbrennerei.com/it/legal/impronta/,P.IVA/codice fiscale 02896200215 read from the distillery's own website (https://www.hofbrennerei.com/it/legal/impronta/); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-kapaurer-di-kapaurer-alois-co-snc,Distilleria Kapaurer Di Kapaurer Alois & Co Snc.,Italy,it-registro-imprese,01745560217,Kapaurer KG,self,own-website-vat,medium,,http://www.kapaurer.com,P.IVA/codice fiscale 01745560217 read from the distillery's own website (http://www.kapaurer.com); legal name on the site differs from the pin name (jaccard 0.33); may be the operator; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
latschenolbrennerei,Latschenölbrennerei,Italy,it-registro-imprese,02281340212,Latschenölbrennerei,self,own-website-vat,low,,https://latschenkiefer.it/it/impressum,P.IVA/codice fiscale 02281340212 read from the distillery's own website (https://latschenkiefer.it/it/impressum); number found but no legal name printed next to it; company name = pin name; 2 distinct numbers on the page; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
latschenolbrennerei,Latschenölbrennerei,Italy,it-registro-imprese,02946420219,Latschenölbrennerei,self,own-website-vat,low,,https://latschenkiefer.it/it/impressum,P.IVA/codice fiscale 02946420219 read from the distillery's own website (https://latschenkiefer.it/it/impressum); number found but no legal name printed next to it; company name = pin name; 2 distinct numbers on the page; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-di-olio-di-pino-mugo,Distilleria di olio di pino mugo,Italy,it-registro-imprese,02281340212,Distilleria di olio di pino mugo,self,own-website-vat,low,,http://latschenkiefer.it/it/impressum,P.IVA/codice fiscale 02281340212 read from the distillery's own website (http://latschenkiefer.it/it/impressum); number found but no legal name printed next to it; company name = pin name; 2 distinct numbers on the page; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
distilleria-di-olio-di-pino-mugo,Distilleria di olio di pino mugo,Italy,it-registro-imprese,02946420219,Distilleria di olio di pino mugo,self,own-website-vat,low,,http://latschenkiefer.it/it/impressum,P.IVA/codice fiscale 02946420219 read from the distillery's own website (http://latschenkiefer.it/it/impressum); number found but no legal name printed next to it; company name = pin name; 2 distinct numbers on the page; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
schwarz-brennerei,Schwarz-Brennerei,Italy,it-registro-imprese,03212630218,GEBRÜDER SCHWARZ GMBH,self,own-website-vat,high,,https://www.schwarz-brennerei.it/de,P.IVA/codice fiscale 03212630218 read from the distillery's own website (https://www.schwarz-brennerei.it/de); legal name on the site matches the pin (jaccard 0.50); checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
knospele-brennerei-genuss-apartments,Knöspele - Brennerei & Genuss-Apartments,Italy,it-registro-imprese,02730810211,Knöspele - Brennerei & Genuss-Apartments,self,own-website-vat,medium,,https://knoespele.com/impressum,P.IVA/codice fiscale 02730810211 read from the distillery's own website (https://knoespele.com/impressum); number found but no legal name printed next to it; company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)
brennerei-jurgen-theiner,Brennerei Jürgen Theiner,Italy,it-registro-imprese,01595860212,Brennerei Jürgen Theiner,self,own-website-vat,high,,http://www.brennerei.it,"P.IVA/codice fiscale 01595860212 read from the distillery's own website (http://www.brennerei.it); no legal form printed, but the distillery's own name sits next to the number (sole trader or plain trading name); company name = pin name; checksum valid; not yet checked against the register (AdE VerificaPIVA by hand)"
destileria-gin-rives,Destilería Gin Rives,Spain,es-rmc,A11013018,RIVES DISTILLERY COMERCIAL S.A,self,own-website-vat,high,,http://www.rives.es/es/destileria.php,NIF A11013018 read from the distillery's own website (http://www.rives.es/es/destileria.php); legal name on the site matches the pin (jaccard 0.50); checksum valid; not yet checked against the register (RMC/BORME by hand)
andalusi-destilerias,ANDALUSI DESTILERIAS,Spain,es-rmc,B90196866,Denominación Social: Andalusí Beverages Sociedad Limitada,self,own-website-vat,high,,https://andalusidestilerias.com/aviso-legal/,NIF B90196866 read from the distillery's own website (https://andalusidestilerias.com/aviso-legal/); legal name on the site matches the pin (jaccard 0.25); checksum valid; not yet checked against the register (RMC/BORME by hand)
la-clandestileria-the-mediterranean-craft-distillery,"La Clandestileria, The Mediterranean Craft Distillery",Spain,es-rmc,B40617730,Propietario de la web: LA CLANDESTILERIA THE MEDITERRANEAN CRAFT DISTILLERY S.L,self,own-website-vat,high,,https://www.laclandestileria.com/site/aviso-legal/,NIF B40617730 read from the distillery's own website (https://www.laclandestileria.com/site/aviso-legal/); legal name on the site matches the pin (jaccard 0.67); checksum valid; not yet checked against the register (RMC/BORME by hand)
