slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
a-r-whitehead-distillery,A.R. Whitehead Distillery,United States,ttb-basic-permit,PA-S-20164,ANDREW WHITEHEAD,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Susquehanna, PA; dba A.R. Whitehead Distillery; owner is an individual; list of 2026-09-20"
abbott-and-wallace-distillery,Abbott and Wallace Distillery,United States,ttb-basic-permit,CO-S-20065,"ABBOTT & WALLACE DISTILLING COMPANY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Longmont, CO; dba Abbott & Wallace Distilling Company; list of 2026-09-20"
abiqua-spirit-distillery,Abiqua Spirit Distillery,United States,ttb-basic-permit,OR-S-20063,ABIQUA SPIRIT DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Silverton, OR; dba Bridge City Spirits; list of 2026-09-20"
acre-distilling-co,Acre Distilling Co.,United States,ttb-basic-permit,TX-S-20051,"ACRE DISTILLING COMPANY, LLC",self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Fort Worth, TX; dba The Acre Distilling Co.; list of 2026-09-20"
adirondack-distilling-company,Adirondack Distilling Company,United States,ttb-basic-permit,NY-S-20003,THE ADIRONDACK DISTILLING COMPANY INC.,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Utica, NY; dba Adirondack Distilling Company; list of 2026-09-20"
adrift-distillers,Adrift Distillers,United States,ttb-basic-permit,WA-S-20106,ADRIFT DISTILLERS INC.,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Long Beach, WA; dba Adrift Distillers; list of 2026-09-20"
adventure-distilling-company,Adventure Distilling Company,United States,ttb-basic-permit,TN-S-20094,"DK BUSINESS VENTURES, LLC",operator,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Cosby, TN; dba Adventure Distilling Co.; list of 2026-09-20"
adventurous-stills,Adventurous Stills,United States,ttb-basic-permit,AZ-S-20068,"OUTLAW DISTILLERY AZ, LLC",operator,ttb-premises,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"same premises: 2125 E 5Th St Ste 102, Tempe 85288, street overlap 1.00, name overlap 0.00; dba Outlaw Distillery; list of 2026-09-20"
aerodrome-distilling,Aerodrome Distilling,United States,ttb-basic-permit,TX-S-20140,AVIATOR DISTILLING LLC,operator,ttb-premises,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"same premises: 401 Aviation Dr, Corpus Christi 78418, street overlap 1.00, name overlap 0.00; list of 2026-09-20"
aft-distillery,AFT Distillery,United States,ttb-basic-permit,TX-S-20091,"AUSTRIAN FARMS OF TEXAS, LLC",operator,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Luling, TX; dba AFT Distillery; list of 2026-09-20"
aggregation-distilling-company,Aggregation Distilling Company,United States,ttb-basic-permit,FL-S-20172,AGGREGATION DISTILLING COMPANY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Crystal River, FL; dba Aggregation Distilling; list of 2026-09-20"
alabama-distillery-co,Alabama Distillery Co.,United States,ttb-basic-permit,AL-S-20041,"STASHHOUSE WHISKEY CO., LLC",operator,ttb-premises,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"same premises: 123 Lindsey Rd, Cullman 35055, street overlap 1.00, name overlap 0.00; list of 2026-09-20"
alamo-distilling-company,Alamo Distilling Company,United States,ttb-basic-permit,TX-S-20045,"ALAMO PREMIUM DISTILLERY, INC.",self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises San Antonio, TX; dba Alamo Distilling Company; list of 2026-09-20"
albany-distilling-company,Albany Distilling Company,United States,ttb-basic-permit,NY-S-15044,"THE ALBANY DISTILLING COMPANY, INC.",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Albany, NY; dba The Albany Distilling Company, ADCo; list of 2026-09-20"
alchemy-distillery,Alchemy Distillery,United States,ttb-basic-permit,CA-S-20066,ALCHEMY DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Arcata, CA; dba Alchemy Distillery; list of 2026-09-20"
algodones-distillery,Algodones Distillery,United States,ttb-basic-permit,NM-S-20003,"ALGODONES DISTILLERY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Algodones, NM; list of 2026-09-20"
alistair-s-distillery,Alistair's Distillery,United States,ttb-basic-permit,NY-S-20212,ALISTAIR'S DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Lodi, NY; list of 2026-09-20"
alley-6-craft-distillery,Alley 6 Craft Distillery,United States,ttb-basic-permit,CA-S-20067,"ALLEY 6 CRAFT DISTILLERY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Healdsburg, CA; dba Alley 6 Craft Distillery; list of 2026-09-20"
almendra-winery-distillery,Almendra Winery & Distillery,United States,ttb-basic-permit,CA-S-20110,ALMENDRA WINERY & DISTILLERY INC.,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Durham, CA; dba Almendra Winery & Distillery; list of 2026-09-20"
alpha-brewing-co-distillery,Alpha Brewing Co & Distillery,United States,ttb-basic-permit,MO-S-20108,ABC DISTILLERY LLC,operator,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises St. Louis, MO; dba Alpha Brewing Company Distillery; list of 2026-09-20"
alpine-distilling,Alpine Distilling,United States,ttb-basic-permit,UT-S-20012,GA LLC,operator,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Park City, UT; dba Alpine Distilling; list of 2026-09-20"
altered-spirits-distillery,Altered Spirits Distillery,United States,ttb-basic-permit,WI-S-20061,"ALTERED SPIRITS DISTILLERY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Slinger, WI; list of 2026-09-20"
altered-state-distillery,Altered State Distillery,United States,ttb-basic-permit,PA-S-20124,ALTERED STATE DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Erie, PA; dba Altered State Distillery; list of 2026-09-20"
american-fifth-spirits,American Fifth Spirits,United States,ttb-basic-permit,MI-S-20200,"Q5 DISTILLERY, LLC",operator,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Lansing, MI; dba American Fifth; list of 2026-09-20"
american-oak-distillery,American Oak Distillery,United States,ttb-basic-permit,NY-S-20142,"AMERICAN OAK DISTILLERY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Bolton Landing, NY; list of 2026-09-20"
anchorage-distillery,Anchorage Distillery,United States,ttb-basic-permit,AK-S-20006,ANCHORAGE DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Anchorage, AK; pin has no address, matched nationwide; list of 2026-09-20"
andersons-eatery-and-distillery,Andersons Eatery and Distillery,United States,ttb-basic-permit,TX-S-20221,TWO OLD DISTILLERS LLC,operator,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 0.60 via operating; premises Denton, TX; dba Andersons; list of 2026-09-20"
ann-arbor-distilling-company,Ann Arbor Distilling Company,United States,ttb-basic-permit,MI-S-20049,"ANN ARBOR DISTILLING COMPANY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Ann Arbor, MI; list of 2026-09-20"
antler-run-distilling,Antler Run Distilling,United States,ttb-basic-permit,NY-S-20152,"ANTLER RUN DISTILLING, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Keuka Park, NY; list of 2026-09-20"
