slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
domaine-d-ognoas,Domaine d'Ognoas,France,fr-sirene,782054175,DOMAINE D'OGNOAS,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/782054175,name jaccard 1.00 on 'DOMAINE D'OGNOAS'; UL active; NAF 01.1G; created 1900-01-01; SIRET 78205417500016 40190 ARTHEZ DARMAGNAC (postcode/city agrees) siege closed
domaine-de-lapeyrade,Domaine de Lapeyrade,France,fr-sirene,600801906,SOCIETE DU DOMAINE DE LAPEYRADE,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/600801906,name jaccard 1.00 on 'SOCIETE DU DOMAINE DE LAPEYRADE'; UL ceased; NAF 79.06; created n/a; SIRET 60080190600014 31520 RAMONVILLE SAINT AGNE siege closed
domaine-de-marquestau,Domaine de Marquestau,France,fr-sirene,803102771,MARQUESTAU & CO,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/803102771,"name jaccard 1.00 on 'MARQUESTAU & CO'; UL active; NAF 11.01Z; created 2014-06-01; SIRET 80310277100026 40190 HONTANX siege; dirigeants: THOMAS DUFAU (Directeur Général); LAMOTHE (Président de SAS, SIREN 791833825)"
domaine-des-chaillis,Domaine des Chaillis,France,fr-sirene,408684157,SCEA DU DOMAINE DES CHAILLIS,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/408684157,name jaccard 1.00 on 'SCEA DU DOMAINE DES CHAILLIS'; UL active; NAF 01.21Z; created 1996-07-01; SIRET 40868415700014 16140 LIGNE siege; dirigeants: ALAIN TALLON (Associé indéfiniment responsable); EMMANUEL TALLON (Gérant et associé indéfiniment responsable); MARIE-ASTRID BOITE (TALLON) (Associé indéfiniment responsable)
domaine-distillerie-nicoleau,Domaine & Distillerie Nicoleau,France,fr-sirene,801787185,FRANCK NICOLEAU,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/801787185,name jaccard 1.00 on 'DOMAINE NICOLEAU'; UL active; NAF 11.01Z; created 2014-04-16; SIRET 80178718500025 26170 BENIVAY OLLON (postcode/city agrees) siege; dirigeants: FRANCK NICOLEAU (NICOLEAU) (None)
domaine-distillerie-nicoleau,Domaine & Distillerie Nicoleau,France,fr-sirene,750027781,CHANTAL NICOLEAU,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/750027781,name jaccard 1.00 on 'DISTILLERIE NICOLEAU'; UL ceased; NAF 11.01Z; created 2012-01-01; SIRET 75002778100012 26170 BUIS LES BARONNIES (postcode/city agrees) siege closed; dirigeants: CHANTAL NICOLEAU (PARET) (None)
domaine-du-coquerel,Domaine du Coquerel,France,fr-sirene,408528578,DOMAINE DU COQUEREL,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/408528578,"name jaccard 1.00 on 'DOMAINE DU COQUEREL'; UL active; NAF 11.01Z; created 1996-07-26; SIRET 40852857800011 50600 GRANDPARIGNY (postcode/city agrees) siege; dirigeants: CONTROLE REVISION ETUDES DE GESTION - C R E G (Commissaire aux comptes titulaire, SIREN 310776554); AUTEUIL AUDIT (Commissaire aux comptes suppléant, SIREN 524282993); HOLDING DDC (Président de SAS, SIREN 809105158)"
don-juliac,Don Juliac,France,fr-sirene,803749977,DON JULIAC,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/803749977,name jaccard 1.00 on 'DON JULIAC'; UL ceased; NAF 11.01Z; created 2014-07-01; SIRET 80374997700010 54000 NANCY siege closed; dirigeants: KEVIN JULIAC (Liquidateur); KEVIN JULIAC (JULIAC) (Président de SAS); ALEXANDRE RAINON (RAINON) (Directeur Général)
egiazki,Egiazki,France,fr-sirene,803116136,EGIAZKI PATXARANA,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/803116136,name jaccard 0.50 on 'EGIAZKI PATXARANA'; UL active; NAF 11.01Z; created 2014-03-27; SIRET 80311613600026 64310 SAINT PEE SUR NIVELLE (postcode/city agrees) siege; dirigeants: CAMILLE FOURT (Président de SAS); CAMILLE FOURT (FOURT) (Président de SAS); BENJAMIN FOURT ARTEAGA (Directeur Général)
florihana-distillerie,Florihana Distillerie,France,fr-sirene,429741648,DISTILLERIE FLORIHANA,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/429741648,"name jaccard 1.00 on 'DISTILLERIE FLORIHANA'; UL active; NAF 01.28Z; created 2000-02-22; SIRET 42974164800027 06460 CAUSSOLS (postcode/city agrees) siege; dirigeants: ALAIN DURANTE (Gérant); MUTSUKO DURANTE (KUNIGI) (Autre); J E INTERNATIONAL (Autre, SIREN 393058326)"
genepi-des-sommets,Genepi des sommets,France,fr-sirene,831954953,LES EKRINS,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/831954953,name jaccard 1.00 on 'GENEPI DES SOMMETS'; UL active; NAF 47.25Z; created 2017-09-01; SIRET 83195495300012 38860 LES DEUX ALPES (postcode/city agrees) siege; dirigeants: STEPHANE BRAC DE LA PERRIERE (BRAC DE LA PERRIERE) (Directeur Général); STEPHANE BRAC DE LA PERRIERE (Directeur Général); CYRIL JOUVIN (JOUVIN) (Directeur Général)
grand-rubren,Grand Rubren,France,fr-sirene,350981379,LE GRAND RUBREN,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/350981379,name jaccard 1.00 on 'LE GRAND RUBREN'; UL active; NAF 11.01Z; created 1989-04-01; SIRET 35098137900026 04400 BARCELONNETTE siege; dirigeants: MARIA DEMOURON (BORISSOVA TZVETKOVA) (Directeur Général); SYLVIA BERNARD (CAYARD) (Président de SAS)
grap-sud,Grap'Sud,France,fr-sirene,490364247,GRAP'SUD,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/490364247,"name jaccard 1.00 on 'GRAP'SUD'; UL active; NAF 11.01Z; created 2006-05-15; SIRET 49036424700018 30360 CRUVIERS LASCOURS siege; dirigeants: GERARD JEANNET (Commissaire aux comptes suppléant); DENIS MAYOL (Président du conseil d’administration); CONSULTANTS AUDITEURS ASSOCIES (Commissaire aux comptes titulaire, SIREN 334324480)"
guillon,Guillon,France,fr-sirene,497549675,G.W.,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/497549675,name jaccard 1.00 on 'DISTILLERIE GUILLON'; UL active; NAF 11.01Z; created 2007-05-01; SIRET 49754967500013 51150 VAL DE LIVRE siege; dirigeants: THIERRY GUILLON (Président de SAS)
hedgehog,Hedgehog,France,fr-sirene,822182085,HEDGEHOG HALL,self,sirene-name-search,low,,https://annuaire-entreprises.data.gouv.fr/entreprise/822182085,"property/construction company, not the operator; name jaccard 0.50 on 'HEDGEHOG HALL'; UL active; NAF 68.20B; created 2016-08-25; SIRET 82218208500016 03190 HERISSON (postcode/city agrees) siege; dirigeants: CHARLOTTE VANDERSTEGEN-DRAKE (GUNN) (Associé indéfiniment responsable); CHRISTOPHER GUNN (Gérant et associé indéfiniment responsable)"
helpac-distillery-saint-hilaire,Helpac - Distillery Saint Hilaire,France,fr-sirene,347975096,HUILES ESSEN LIVRA PHARM AROMA COSMO,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/347975096,"name jaccard 1.00 on 'HELPAC'; UL active; NAF 20.53Z; created 1988-09-20; SIRET 34797509600046 43390 AUZON (postcode/city agrees) siege; dirigeants: JEAN JOLY (Commissaire aux comptes suppléant); H.S.N (Président de SAS, SIREN 493738322); FITECO (Commissaire aux comptes titulaire, SIREN 557150067)"
hennessy,Hennessy,France,fr-sirene,905620035,SOCIETE JAS HENNESSY & C°,operator,hand,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/905620035,"Jas Hennessy & Co runs the Cognac site; owned by Moet Hennessy (LVMH, SIREN 775670417); name jaccard 0.67 on 'SOCIETE JAS HENNESSY & C°'; UL active; NAF 11.01Z; created 1956-01-01; SIRET 90562003500014 16100 COGNAC (postcode/city agrees) siege; dirigeants: CHARLES DELAPALME (Président du conseil d’administration et directeur général); MOET HENNESSY (Administrateur, SIREN 338228414); MOET HENNESSY INVESTISSEMENTS (Administrateur, SIREN 429646920)"
hidden-distillery,Hidden Distillery,France,fr-sirene,539534602,L'ETOILE,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/539534602,name jaccard 1.00 on 'THE HIDDEN DISTILLERY'; UL active; NAF 11.01Z; created 2012-01-25; SIRET 53953460200039 34670 BAILLARGUES (postcode/city agrees) siege; dirigeants: CEDRIC CARPENTIER (CARPENTIER) (Gérant); NATHALIE CARPENTIER (DUVERGER) (Gérant)
iron-brasserie-distillerie,Iron - Brasserie & Distillerie,France,fr-sirene,829515469,IRON,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/829515469,name jaccard 1.00 on 'IRON'; UL active; NAF 11.05Z; created 2017-04-01; SIRET 82951546900015 82000 MONTAUBAN (postcode/city agrees) siege; dirigeants: DAVID GARRIGUES (Président de SAS)
iron-brasserie-distillerie,Iron - Brasserie & Distillerie,France,fr-sirene,818199101,DAVID GARRIGUES,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/818199101,name jaccard 1.00 on 'BRASSERIE IRON'; UL ceased; NAF 11.05Z; created 2016-02-18; SIRET 81819910100010 82000 MONTAUBAN (postcode/city agrees) siege closed; dirigeants: DAVID GARRIGUES (None)
iron-brasserie-distillerie,Iron - Brasserie & Distillerie,France,fr-sirene,895322469,EMS MONTAUBAN,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/895322469,name jaccard 0.50 on 'IRON BODYFIT'; UL active; NAF 96.04Z; created 2021-04-05; SIRET 89532246900019 82000 MONTAUBAN (postcode/city agrees) siege; dirigeants: JONATHAN GUILLORIT (Président de SAS)
jacoulot,Jacoulot,France,fr-sirene,401484183,JACOULOT,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/401484183,"name jaccard 1.00 on 'JACOULOT'; UL active; NAF 11.01Z; created 1995-06-01; SIRET 40148418300017 71570 ROMANECHE THORINS (postcode/city agrees) siege; dirigeants: PHILIPPE VANCON ET ASSOCIES (Président de SAS, SIREN 538670522)"
kaerilis,Kaerilis,France,fr-sirene,492913835,KAERILIS,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/492913835,name jaccard 1.00 on 'KAERILIS'; UL active; NAF 46.34Z; created 2006-10-18; SIRET 49291383500046 56360 LE PALAIS (postcode/city agrees); dirigeants: FABIEN MULLER (Dirigeant en France d’une personne morale étrangère)
l-alambic-parisien,L'Alambic Parisien,France,fr-sirene,908347826,L'ALAMBIC PARISIEN,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/908347826,name jaccard 1.00 on 'L'ALAMBIC PARISIEN'; UL active; NAF 11.01Z; created 2021-12-10; SIRET 90834782600012 75020 PARIS (postcode/city agrees) siege; dirigeants: VINCENT GIRODET (Président de SAS)
l-apothicaire,L'apothicaire,France,fr-sirene,478925175,MICHAEL FOURNIER,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/478925175,name jaccard 1.00 on 'L'APOTHICAIRE'; UL active; NAF 11.01Z; created 2004-09-23; SIRET 47892517500034 42600 SAVIGNEUX siege; dirigeants: MICHAEL FOURNIER (FOURNIER) (None)
l-apothicaire,L'apothicaire,France,fr-sirene,988274353,LA DISTILLERIE DE L'APOTHICAIRE,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/988274353,name jaccard 1.00 on 'LA DISTILLERIE DE L'APOTHICAIRE'; UL active; NAF 11.01Z; created 2025-06-16; SIRET 98827435300024 74940 ANNECY siege; dirigeants: DOROTHÉE FOULON (Directeur Général); LAURENT WARNIER (Président de SAS)
la-cave-du-dragon-rouge,La Cave du Dragon Rouge,France,fr-sirene,803187723,C.D.C.,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/803187723,name jaccard 1.00 on 'LA CAVE DU DRAGON ROUGE'; UL active; NAF 11.03Z; created 2014-07-01; SIRET 80318772300033 35800 DINARD (postcode/city agrees) siege; dirigeants: STEPHANE MORDELES (Gérant); STEPHANE MORDELES (Gérant)
la-distillerie-albigeoise,La Distillerie Albigeoise,France,fr-sirene,978799757,LA DISTILLERIE ALBIGEOISE,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/978799757,name jaccard 1.00 on 'LA DISTILLERIE ALBIGEOISE'; UL active; NAF 11.01Z; created 2023-08-18; SIRET 97879975700023 81000 ALBI (postcode/city agrees) siege; dirigeants: CELINE CASTAN (Directeur Général); SEBASTIEN CASTAN (Président de SAS)
la-distillerie-d-ana,la distillerie d'Ana,France,fr-sirene,897791067,ANA DA SILVA,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/897791067,name jaccard 1.00 on 'LA DISTILLERIE D'ANA'; UL active; NAF 01.28Z; created 2021-04-01; SIRET 89779106700027 11800 LAURE MINERVOIS (postcode/city agrees) siege; dirigeants: ANA DA SILVA (None)
la-distillerie-de-challignac,La Distillerie de Challignac,France,fr-sirene,927471821,MARK STAPLETON,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/927471821,name jaccard 1.00 on 'LA DISTILLERIE DE CHALLIGNAC'; UL active; NAF 55.20Z; created 2024-02-02; SIRET 92747182100037 16300 CHALLIGNAC (postcode/city agrees) siege; dirigeants: MARK STAPLETON (None)
la-distillerie-de-l-arbre-sec,La Distillerie de l'arbre sec,France,fr-sirene,909500563,LA DISTILLERIE DE L'ARBRE SEC,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/909500563,name jaccard 1.00 on 'LA DISTILLERIE DE L'ARBRE SEC'; UL active; NAF 11.01Z; created 2022-01-01; SIRET 90950056300012 75001 PARIS (postcode/city agrees) siege; dirigeants: NICOLAS PARADIS (Directeur Général); CHARLOTTE BARTOLI (WEBER) (Président de SAS)
la-distillerie-de-saint-malo,La Distillerie de Saint Malo,France,fr-sirene,914222724,LDSM,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/914222724,"name jaccard 1.00 on 'LA DISTILLERIE DE SAINT MALO'; UL active; NAF 11.01Z; created 2022-06-01; SIRET 91422272400017 35400 SAINT MALO (postcode/city agrees) siege; dirigeants: AR KOAD (Président de SAS, SIREN 814133930)"
la-distillerie-de-saint-malo,La Distillerie de Saint Malo,France,fr-sirene,884833211,LES ARMATEURS DE RHUM DE SAINT-MALO,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/884833211,name jaccard 0.67 on 'LES ARMATEURS DE RHUM DE SAINT-MALO'; UL active; NAF 11.01Z; created 2020-06-03; SIRET 88483321100011 35400 SAINT MALO (postcode/city agrees) siege; dirigeants: MATHURIN HEUDE (HEUDE) (Gérant)
la-distillerie-du-loing,La Distillerie du Loing,France,fr-sirene,909766842,LA DISTILLERIE DU LOING,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/909766842,name jaccard 1.00 on 'LA DISTILLERIE DU LOING'; UL active; NAF 11.01Z; created 2021-12-07; SIRET 90976684200019 77167 CHATENOY (postcode/city agrees) siege; dirigeants: PAUL NEVES-ANTUNES (Gérant)
la-distillerie-du-midi,La distillerie du Midi,France,fr-sirene,892100611,LA DISTILLERIE DU MIDI,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/892100611,name jaccard 1.00 on 'LA DISTILLERIE DU MIDI'; UL active; NAF 11.01Z; created 2021-01-02; SIRET 89210061100011 84300 CAVAILLON (postcode/city agrees) siege; dirigeants: JEROME SERRA (Gérant)
la-distillerie-du-sud,La Distillerie du Sud,France,fr-sirene,842546079,LA DISTILLERIE DU SUD,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/842546079,name jaccard 1.00 on 'LA DISTILLERIE DU SUD'; UL active; NAF 20.20Z; created 2018-07-01; SIRET 84254607900018 09300 CARLA DE ROQUEFORT (postcode/city agrees) siege; dirigeants: STEPHEN MALLING (None)
la-distillerie-du-tigre-thire,La Distillerie du Tigre - Thiré,France,fr-sirene,921181814,DISTILLERIE DU TIGRE,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/921181814,name jaccard 1.00 on 'DISTILLERIE DU TIGRE'; UL active; NAF 11.01Z; created 2022-10-25; SIRET 92118181400010 85210 THIRE (postcode/city agrees) siege; dirigeants: PASCAL BOULANGER (Président de SAS)
la-distillerie-du-vermois,La Distillerie du Vermois,France,fr-sirene,877804021,LA DISTILLERIE DU VERMOIS,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/877804021,name jaccard 1.00 on 'LA DISTILLERIE DU VERMOIS'; UL active; NAF 11.01Z; created 2019-09-27; SIRET 87780402100013 54210 MANONCOURT EN VERMOIS (postcode/city agrees) siege; dirigeants: PHILIPPE ANGENIEUX (Président de SAS); LAURENCE SCHILDKNECHT (Directeur Général)
la-fraignaude,La Fraignaude,France,fr-sirene,830839304,LA FRAIGNAUDE,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/830839304,name jaccard 1.00 on 'LA FRAIGNAUDE'; UL ceased; NAF 11.01Z; created 2017-07-01; SIRET 83083930400011 25560 FRASNE siege closed; dirigeants: LAURENT BETTINESCHI (Liquidateur)
la-grange,La Grange,France,fr-sirene,839664786,SARL DISTILLERIE LA GRANGE,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/839664786,name jaccard 1.00 on 'SARL DISTILLERIE LA GRANGE'; UL active; NAF 11.01Z; created 2018-04-11; SIRET 83966478600028 68420 EGUISHEIM siege; dirigeants: FLORIAN GILL (Gérant)
la-hulotte-brasserie-distillerie,La Hulotte - Brasserie & Distillerie,France,fr-sirene,379004617,SCI LA HULOTTE,self,sirene-name-search,low,,https://annuaire-entreprises.data.gouv.fr/entreprise/379004617,"property/construction company, not the operator; name jaccard 1.00 on 'SCI LA HULOTTE'; UL active; NAF 68.20B; created 1990-07-30; SIRET 37900461700021 44250 SAINT BREVIN LES PINS (departement agrees) siege; dirigeants: JEAN BERTRAND (Gérant et associé indéfiniment responsable); ELISABETH BERTRAND (VERON) (Associé indéfiniment responsable)"
la-hulotte-brasserie-distillerie,La Hulotte - Brasserie & Distillerie,France,fr-sirene,108598319,LA FERME DE LA HULOTTE,self,sirene-name-search,low,,https://annuaire-entreprises.data.gouv.fr/entreprise/108598319,name jaccard 1.00 on 'LA FERME DE LA HULOTTE'; UL active; NAF 94.99Z; created 2026-08-04; SIRET 10859831900011 44130 NOTRE DAME DES LANDES (departement agrees) siege
la-hulotte-brasserie-distillerie,La Hulotte - Brasserie & Distillerie,France,fr-sirene,821105087,BRASSERIE LA HULOTTE,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/821105087,name jaccard 1.00 on 'BRASSERIE LA HULOTTE'; UL ceased; NAF 11.05Z; created 2016-07-01; SIRET 82110508700026 44880 SAUTRON (postcode/city agrees) siege closed; dirigeants: NICOLAS AUVINET (Gérant et associé indéfiniment responsable)
la-maison-ferre-cidrerie-distillerie-du-perche,La Maison Ferré - Cidrerie Distillerie du Perche,France,fr-sirene,394428171,EARL FERRE,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/394428171,name jaccard 1.00 on 'EARL FERRE'; UL active; NAF 01.24Z; created 1994-03-25; SIRET 39442817100026 61400 COMBLOT (postcode/city agrees) siege; dirigeants: GREGOIRE FERRE (Gérant)
la-maison-ferre-cidrerie-distillerie-du-perche,La Maison Ferré - Cidrerie Distillerie du Perche,France,fr-sirene,510203243,GREGOIRE FERRE,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/510203243,name jaccard 1.00 on 'LA MAISON FERRE'; UL ceased; NAF 01.24Z; created 2009-01-01; SIRET 51020324300017 61400 COMBLOT (postcode/city agrees) siege closed; dirigeants: GREGOIRE FERRE (None)
la-source-distillerie,LA SOURCE DISTILLERIE,France,fr-sirene,833482540,GENTIAN'AIR,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/833482540,name jaccard 0.50 on 'ALTIPEP - LA SOURCE DISTILLERIE'; UL active; NAF 01.28Z; created 2017-11-13; SIRET 83348254000014 42920 CHALMAZEL JEANSAGNIERE (postcode/city agrees) siege; dirigeants: FLORENT AUGAY (Gérant)
la-toute-petite-distillerie,La toute petite distillerie,France,fr-sirene,917510679,JULIE BITAUDEAU,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/917510679,name jaccard 1.00 on 'LA TOUTE PETITE DISTILLERIE'; UL ceased; NAF 11.01Z; created 2022-07-30; SIRET 91751067900025 85610 CUGAND (postcode/city agrees) siege closed; dirigeants: JULIE BITAUDEAU (None)
landa-s-distillerie,Landa's Distillerie,France,fr-sirene,840398168,LANDA'S DISTILLERIE,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/840398168,name jaccard 1.00 on 'LANDA'S DISTILLERIE'; UL active; NAF 11.01Z; created 2018-06-12; SIRET 84039816800012 12430 LESTRADE ET THOUELS (postcode/city agrees) siege; dirigeants: MATHIEU RECOULES (Directeur Général); MATHIEU RECOULES (Directeur Général); LUC VIGUIE (Président de SAS)
le-comptoir-de-l-alchimiste-distillerie-artisanale,Le comptoir de l'alchimiste: distillerie artisanale,France,fr-sirene,850112830,LE COMPTOIR DE L'ALCHIMISTE,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/850112830,name jaccard 1.00 on 'LE COMPTOIR DE L'ALCHIMISTE'; UL active; NAF 11.01Z; created 2019-04-15; SIRET 85011283000011 04300 MANE (postcode/city agrees) siege; dirigeants: HERVE MERCIER-METZ (Gérant)
le-kossassa,Le Kossassa,France,fr-sirene,912521754,KOSSASSA PRODUCTION,self,sirene-name-search,low,,https://annuaire-entreprises.data.gouv.fr/entreprise/912521754,name jaccard 1.00 on 'KOSSASSA PRODUCTION'; UL active; NAF 59.11A; created 2022-04-18; SIRET 91252175400016 97490 SAINT DENIS (departement agrees) siege; dirigeants: ANNA BELLISSENS (Président de SAS)
lejay-lagoute,Lejay Lagoute,France,fr-sirene,015650039,LEJAY LAGOUTE,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/015650039,"name jaccard 1.00 on 'LEJAY LAGOUTE'; UL active; NAF 11.01Z; created 1956-01-01; SIRET 01565003900041 21000 DIJON (postcode/city agrees) siege; dirigeants: SYLVIA BERNARD (CAYARD) (Président de SAS); OLIVIER MELIS (Directeur Général); SOCIETE EUROPEENNE DE COMMISSARIAT ET D'AUDIT (Commissaire aux comptes titulaire, SIREN 349357376)"
les-potions-d-oc-distillerie-gayral,Les Potions d'Oc - Distillerie Gayral,France,fr-sirene,318476611,GAYRAL SARL,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/318476611,name jaccard 1.00 on 'LES POTIONS D'OC'; UL active; NAF 11.01Z; created 1980-03-01; SIRET 31847661100039 12290 PONT DE SALARS (postcode/city agrees) siege; dirigeants: PAUL GAYRAL (Gérant); THIERRY LASSAUVETAT (Gérant); STEPHAN MARTY (Gérant)
liqueur-du-berry,Liqueur du Berry,France,fr-sirene,842581423,ANNE-MARIA NACKAERTS,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/842581423,name jaccard 1.00 on 'LIQUEURS DU BERRY'; UL active; NAF 11.01Z; created 2018-10-01; SIRET 84258142300014 36160 FEUSINES (postcode/city agrees) siege; dirigeants: ANNE-MARIA NACKAERTS (NACKAERTS) (None)
m-b-spirits-distillerie-du-poitou,M&B SPIRITS - Distillerie du Poitou,France,fr-sirene,885128736,M & B SPIRITS,self,sirene-naf-1101z,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/885128736,name jaccard 1.00 on 'M & B SPIRITS'; UL active; NAF 11.01Z; created 2020-06-19; SIRET 88512873600026 86800 SAINT JULIEN LARS (postcode/city agrees) siege; dirigeants: BORIS THEVENET (Gérant)
maison-16-distillerie-de-la-loire-liqueurs-spiritueux-artisanaux-a-saint-marcellin-en-forez,Maison 16 – Distillerie de la Loire / Liqueurs & Spiritueux artisanaux à Saint-Marcellin-en-Forez,France,fr-sirene,850895962,MAISON 16,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/850895962,name jaccard 1.00 on 'MAISON 16'; UL active; NAF 11.01Z; created 2019-05-09; SIRET 85089596200015 42680 SAINT MARCELLIN EN FOREZ (postcode/city agrees) siege; dirigeants: CESAR TRIOULEYRE (TRIOULEYRE) (Président de SAS)
maison-alaryk-brasserie-distillerie-liquoristerie-artisanales,Maison Alaryk – Brasserie – Distillerie - Liquoristerie artisanales,France,fr-sirene,919599241,DISTILLERIE ALARYK,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/919599241,name jaccard 1.00 on 'DISTILLERIE ALARYK'; UL active; NAF 11.01Z; created 2022-09-23; SIRET 91959924100016 34500 BEZIERS (postcode/city agrees) siege; dirigeants: SEBASTIEN ALARY (Gérant)
maison-du-geranium,Maison du Géranium,France,fr-sirene,520130048,JEAN JACQUES MAGDELEINE,self,sirene-name-search,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/520130048,name jaccard 1.00 on 'MAISON GERANIUM'; UL active; NAF 01.13Z; created 2010-02-10; SIRET 52013004800033 97423 SAINT PAUL (postcode/city agrees) siege; dirigeants: JEAN MAGDELEINE (MAGDELEINE) (None)
maison-du-geranium,Maison du Géranium,France,fr-sirene,433851664,MARIE EUPHROSINE,self,sirene-name-search,medium,,https://annuaire-entreprises.data.gouv.fr/entreprise/433851664,name jaccard 1.00 on 'LA MAISON DU GERANIUM'; UL ceased; NAF 47.78C; created 2000-12-09; SIRET 43385166400014 97423 SAINT PAUL (postcode/city agrees) siege closed; dirigeants: MARIE EUPHROSINE (None)
maison-jouffe-distillerie-et-brasserie-restaurant-cave-bar,"Maison Jouffe Distillerie et Brasserie : Restaurant, Cave & Bar",France,fr-sirene,442051751,JOUFFE EXPORT DEVELOPPEMENT INT IMPORT,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/442051751,"name jaccard 0.20 on 'JOUFFE EXPORT DEVELOPPEMENT INT IMPORT'; UL active; NAF 11.01Z; created 2002-06-15; SIRET 44205175100034 22130 SAINT LORMEL (postcode/city agrees) siege; dirigeants: AXEL JOUFFE (Directeur Général); JULIEN SAILLARD (Directeur Général); J'HOLDING SARL (Président de SAS, SIREN 903309797)"
mammenn-distillerie,Mammenn Distillerie,France,fr-sirene,940937758,MAMMENN,self,sirene-naf-1101z,high,,https://annuaire-entreprises.data.gouv.fr/entreprise/940937758,name jaccard 1.00 on 'MAMMENN'; UL active; NAF 11.01Z; created 2025-01-01; SIRET 94093775800016 29710 POULDREUZIC (postcode/city agrees) siege; dirigeants: JULIE LE FOULER (Gérant); PIERRE LESCOP (Gérant)
